07/10 03:38:29 PM | 
07/10 05:40:58 PM | [210  30   7   9]
07/10 05:41:02 PM | Valid: [  1/600] Final Recall 54.7521% FA 794 F1: 34.3487%
07/10 05:41:02 PM | [6402  794  219  265]
07/10 05:41:02 PM | Valid: Time Spent: 4.417264s
07/10 05:41:02 PM | [0.3434867141931302]
07/10 05:41:16 PM | Model size = 1.752 MB
07/10 05:41:16 PM | Epoch 0 LR 0.05
07/10 05:41:17 PM | Train: [  1/600] Step 000/071 Loss: 0.983 Recall: 0.772 FA: 97 F1: 0.608696
07/10 05:41:17 PM | [32 97 29 98]
07/10 05:41:45 PM | Train: [  1/600] Step 050/071 Loss: 0.575 Recall: 0.851 FA: 9 F1: 0.887160
07/10 05:41:45 PM | [113   9  20 114]
07/10 05:41:56 PM | Train: [  1/600] Step 071/071 Loss: 0.535 Recall: 0.826 FA: 4 F1: 0.826087
07/10 05:41:56 PM | [22  4  4 19]
07/10 05:41:57 PM | Train: [  1/600] Final Recall 85.3830% FA 1787 F1: 83.2913%
07/10 05:41:57 PM | [7339 1787 1330 7769]
07/10 05:41:57 PM | Valid: [  1/600] Step 000/061 Loss: 0.454 Recall: 0.870 FA: 49 F1: 0.434783
07/10 05:41:57 PM | [184  49   3  20]
07/10 05:42:03 PM | Valid: [  1/600] Final Recall 83.9583% FA 1546 F1: 33.1824%
07/10 05:42:03 PM | [5404 1546   77  403]
07/10 05:42:03 PM | Valid: Time Spent: 6.896247s
07/10 05:42:03 PM | [0.33182379580074106]
07/10 05:42:17 PM | Model size = 1.492 MB
07/10 05:42:17 PM | Epoch 0 LR 0.05
07/10 05:42:19 PM | Train: [  1/600] Step 000/071 Loss: 1.029 Recall: 0.448 FA: 56 F1: 0.480000
07/10 05:42:19 PM | [66 56 74 60]
07/10 05:42:39 PM | Train: [  1/600] Step 050/071 Loss: 0.539 Recall: 0.826 FA: 13 F1: 0.854701
07/10 05:42:39 PM | [122  13  21 100]
07/10 05:42:47 PM | Train: [  1/600] Step 071/071 Loss: 0.495 Recall: 0.828 FA: 3 F1: 0.857143
07/10 05:42:47 PM | [17  3  5 24]
07/10 05:42:48 PM | Train: [  1/600] Final Recall 86.2054% FA 1490 F1: 85.1552%
07/10 05:42:48 PM | [7572 1490 1264 7899]
07/10 05:42:48 PM | Valid: [  1/600] Step 000/061 Loss: 0.164 Recall: 0.067 FA: 0 F1: 0.125000
07/10 05:42:48 PM | [241   0  14   1]
07/10 05:42:53 PM | Valid: [  1/600] Final Recall 5.8824% FA 33 F1: 10.4505%
07/10 05:42:53 PM | [7154   33  464   29]
07/10 05:42:53 PM | Valid: Time Spent: 4.912459s
07/10 05:42:53 PM | [0.1045045045045045]
07/10 05:43:07 PM | Model size = 1.609 MB
07/10 05:43:07 PM | Epoch 0 LR 0.05
07/10 05:43:09 PM | Train: [  1/600] Step 000/071 Loss: 0.975 Recall: 0.500 FA: 40 F1: 0.545455
07/10 05:43:09 PM | [96 40 60 60]
07/10 05:43:30 PM | Train: [  1/600] Step 050/071 Loss: 0.481 Recall: 0.921 FA: 26 F1: 0.865672
07/10 05:43:30 PM | [104  26  10 116]
07/10 05:43:39 PM | Train: [  1/600] Step 071/071 Loss: 0.460 Recall: 0.833 FA: 4 F1: 0.833333
07/10 05:43:39 PM | [21  4  4 20]
07/10 05:43:39 PM | Train: [  1/600] Final Recall 86.4241% FA 1334 F1: 85.9564%
07/10 05:43:39 PM | [7794 1334 1235 7862]
07/10 05:43:39 PM | Valid: [  1/600] Step 000/061 Loss: 0.812 Recall: 0.714 FA: 56 F1: 0.326087
07/10 05:43:39 PM | [179  56   6  15]
07/10 05:43:44 PM | Valid: [  1/600] Final Recall 77.7542% FA 1364 F1: 33.3182%
07/10 05:43:44 PM | [5594 1364  105  367]
07/10 05:43:44 PM | Valid: Time Spent: 4.522908s
07/10 05:43:44 PM | [0.333182024512029]
07/10 05:43:56 PM | Model size = 1.365 MB
07/10 05:43:56 PM | Epoch 0 LR 0.05
07/10 05:43:57 PM | Train: [  1/600] Step 000/071 Loss: 1.042 Recall: 0.446 FA: 89 F1: 0.418773
07/10 05:43:57 PM | [37 89 72 58]
07/10 05:44:15 PM | Train: [  1/600] Step 050/071 Loss: 0.541 Recall: 0.868 FA: 21 F1: 0.854962
07/10 05:44:15 PM | [106  21  17 112]
07/10 05:44:22 PM | Train: [  1/600] Step 071/071 Loss: 0.490 Recall: 0.846 FA: 5 F1: 0.830189
07/10 05:44:22 PM | [18  5  4 22]
07/10 05:44:22 PM | Train: [  1/600] Final Recall 86.0020% FA 1482 F1: 85.0571%
07/10 05:44:22 PM | [7606 1482 1279 7858]
07/10 05:44:23 PM | Valid: [  1/600] Step 000/061 Loss: 0.253 Recall: 0.818 FA: 27 F1: 0.382979
07/10 05:44:23 PM | [218  27   2   9]
07/10 05:44:28 PM | Valid: [  1/600] Final Recall 75.4826% FA 903 F1: 43.1567%
07/10 05:44:28 PM | [6259  903  127  391]
07/10 05:44:28 PM | Valid: Time Spent: 6.096829s
07/10 05:44:28 PM | [0.4315673289183222]
07/10 05:44:55 PM | Model size = 1.411 MB
07/10 05:44:55 PM | Epoch 0 LR 0.05
07/10 05:44:56 PM | Train: [  1/600] Step 000/071 Loss: 1.192 Recall: 0.352 FA: 105 F1: 0.321168
07/10 05:44:56 PM | [ 26 105  81  44]
07/10 05:45:17 PM | Train: [  1/600] Step 050/071 Loss: 0.528 Recall: 0.976 FA: 31 F1: 0.878571
07/10 05:45:17 PM | [ 99  31   3 123]
07/10 05:45:25 PM | Train: [  1/600] Step 071/071 Loss: 0.487 Recall: 0.895 FA: 4 F1: 0.850000
07/10 05:45:25 PM | [26  4  2 17]
07/10 05:45:25 PM | Train: [  1/600] Final Recall 86.4207% FA 1596 F1: 84.7917%
07/10 05:45:25 PM | [7468 1596 1244 7917]
07/10 05:45:25 PM | Valid: [  1/600] Step 000/061 Loss: 0.563 Recall: 0.750 FA: 59 F1: 0.164384
07/10 05:45:25 PM | [189  59   2   6]
07/10 05:45:30 PM | Valid: [  1/600] Final Recall 93.4043% FA 1473 F1: 36.8598%
07/10 05:45:30 PM | [5737 1473   31  439]
07/10 05:45:30 PM | Valid: Time Spent: 4.853503s
07/10 05:45:30 PM | [0.36859781696053734]
07/10 05:45:54 PM | Model size = 1.464 MB
07/10 05:45:54 PM | Epoch 0 LR 0.05
07/10 05:45:56 PM | Train: [  1/600] Step 000/071 Loss: 1.053 Recall: 0.351 FA: 76 F1: 0.363636
07/10 05:45:56 PM | [49 76 85 46]
07/10 05:46:20 PM | Train: [  1/600] Step 050/071 Loss: 0.627 Recall: 0.895 FA: 19 F1: 0.874016
07/10 05:46:20 PM | [113  19  13 111]
07/10 05:46:30 PM | Train: [  1/600] Step 071/071 Loss: 0.585 Recall: 1.000 FA: 1 F1: 0.981132
07/10 05:46:30 PM | [22  1  0 26]
07/10 05:46:31 PM | Train: [  1/600] Final Recall 82.8831% FA 1735 F1: 82.1196%
07/10 05:46:31 PM | [7347 1735 1565 7578]
07/10 05:46:31 PM | Valid: [  1/600] Step 000/061 Loss: 1.171 Recall: 0.923 FA: 81 F1: 0.226415
07/10 05:46:31 PM | [162  81   1  12]
07/10 05:46:37 PM | Valid: [  1/600] Final Recall 90.5702% FA 2354 F1: 25.6283%
07/10 05:46:37 PM | [4620 2354   43  413]
07/10 05:46:37 PM | Valid: Time Spent: 6.020077s
07/10 05:46:37 PM | [0.2562829661805771]
07/10 05:46:51 PM | Model size = 1.561 MB
07/10 05:46:51 PM | Epoch 0 LR 0.05
07/10 05:46:52 PM | Train: [  1/600] Step 000/071 Loss: 1.054 Recall: 0.520 FA: 89 F1: 0.468085
07/10 05:46:52 PM | [40 89 61 66]
07/10 05:47:18 PM | Train: [  1/600] Step 050/071 Loss: 0.526 Recall: 0.948 FA: 28 F1: 0.866142
07/10 05:47:18 PM | [112  28   6 110]
07/10 05:47:29 PM | Train: [  1/600] Step 071/071 Loss: 0.494 Recall: 0.900 FA: 4 F1: 0.857143
07/10 05:47:29 PM | [25  4  2 18]
07/10 05:47:30 PM | Train: [  1/600] Final Recall 85.5894% FA 1551 F1: 84.4260%
07/10 05:47:30 PM | [7639 1551 1302 7733]
07/10 05:47:30 PM | Valid: [  1/600] Step 000/061 Loss: 0.262 Recall: 0.125 FA: 3 F1: 0.190476
07/10 05:47:30 PM | [237   3  14   2]
07/10 05:47:37 PM | Valid: [  1/600] Final Recall 11.5914% FA 172 F1: 15.9459%
07/10 05:47:37 PM | [6999  172  450   59]
07/10 05:47:37 PM | Valid: Time Spent: 7.196292s
07/10 05:47:37 PM | [0.15945945945945944]
07/10 05:48:05 PM | Model size = 1.537 MB
07/10 05:48:05 PM | Epoch 0 LR 0.05
07/10 05:48:07 PM | Train: [  1/600] Step 000/071 Loss: 0.961 Recall: 0.522 FA: 39 F1: 0.578313
07/10 05:48:07 PM | [79 39 66 72]
07/10 05:48:29 PM | Train: [  1/600] Step 050/071 Loss: 0.554 Recall: 0.890 FA: 19 F1: 0.867769
07/10 05:48:29 PM | [119  19  13 105]
07/10 05:48:38 PM | Train: [  1/600] Step 071/071 Loss: 0.517 Recall: 1.000 FA: 3 F1: 0.938776
07/10 05:48:38 PM | [23  3  0 23]
07/10 05:48:38 PM | Train: [  1/600] Final Recall 86.0899% FA 1596 F1: 84.5165%
07/10 05:48:38 PM | [7578 1596 1259 7792]
07/10 05:48:38 PM | Valid: [  1/600] Step 000/061 Loss: 0.202 Recall: 0.438 FA: 19 F1: 0.333333
07/10 05:48:38 PM | [221  19   9   7]
07/10 05:48:44 PM | Valid: [  1/600] Final Recall 52.8302% FA 512 F1: 40.6124%
07/10 05:48:44 PM | [6441  512  225  252]
07/10 05:48:44 PM | Valid: Time Spent: 5.731264s
07/10 05:48:44 PM | [0.40612409347300565]
07/10 05:48:57 PM | Model size = 1.353 MB
07/10 05:48:57 PM | Epoch 0 LR 0.05
07/10 05:48:59 PM | Train: [  1/600] Step 000/071 Loss: 1.025 Recall: 0.496 FA: 84 F1: 0.450382
07/10 05:48:59 PM | [53 84 60 59]
07/10 05:49:16 PM | Train: [  1/600] Step 050/071 Loss: 0.533 Recall: 0.851 FA: 11 F1: 0.882353
07/10 05:49:16 PM | [104  11  21 120]
07/10 05:49:23 PM | Train: [  1/600] Step 071/071 Loss: 0.481 Recall: 0.826 FA: 1 F1: 0.883721
07/10 05:49:23 PM | [25  1  4 19]
07/10 05:49:23 PM | Train: [  1/600] Final Recall 86.5765% FA 1440 F1: 85.5467%
07/10 05:49:23 PM | [7689 1440 1221 7875]
07/10 05:49:23 PM | Valid: [  1/600] Step 000/061 Loss: 0.479 Recall: 0.692 FA: 27 F1: 0.367347
07/10 05:49:23 PM | [216  27   4   9]
07/10 05:49:28 PM | Valid: [  1/600] Final Recall 64.6694% FA 995 F1: 34.9330%
07/10 05:49:28 PM | [6201  995  171  313]
07/10 05:49:28 PM | Valid: Time Spent: 4.939764s
07/10 05:49:28 PM | [0.3493303571428571]
07/10 05:49:51 PM | Model size = 1.470 MB
07/10 05:49:51 PM | Epoch 0 LR 0.05
07/10 05:49:53 PM | Train: [  1/600] Step 000/071 Loss: 0.952 Recall: 0.598 FA: 33 F1: 0.636364
07/10 05:49:53 PM | [106  33  47  70]
07/10 05:50:15 PM | Train: [  1/600] Step 050/071 Loss: 0.594 Recall: 0.946 FA: 14 F1: 0.921348
07/10 05:50:15 PM | [112  14   7 123]
07/10 05:50:23 PM | Train: [  1/600] Step 071/071 Loss: 0.541 Recall: 0.952 FA: 8 F1: 0.816327
07/10 05:50:23 PM | [20  8  1 20]
07/10 05:50:23 PM | Train: [  1/600] Final Recall 84.2610% FA 1527 F1: 83.8038%
07/10 05:50:23 PM | [7625 1527 1428 7645]
07/10 05:50:24 PM | Valid: [  1/600] Step 000/061 Loss: 0.268 Recall: 0.500 FA: 15 F1: 0.428571
07/10 05:50:24 PM | [223  15   9   9]
07/10 05:50:31 PM | Valid: [  1/600] Final Recall 60.2972% FA 541 F1: 43.8272%
07/10 05:50:31 PM | [6418  541  187  284]
07/10 05:50:31 PM | Valid: Time Spent: 7.316930s
07/10 05:50:31 PM | [0.4382716049382716]
07/10 05:50:57 PM | Model size = 1.366 MB
07/10 05:50:57 PM | Epoch 0 LR 0.05
07/10 05:50:59 PM | Train: [  1/600] Step 000/071 Loss: 1.031 Recall: 0.397 FA: 58 F1: 0.422907
07/10 05:50:59 PM | [77 58 73 48]
07/10 05:51:17 PM | Train: [  1/600] Step 050/071 Loss: 0.573 Recall: 0.840 FA: 12 F1: 0.867769
07/10 05:51:17 PM | [119  12  20 105]
07/10 05:51:25 PM | Train: [  1/600] Step 071/071 Loss: 0.527 Recall: 0.846 FA: 1 F1: 0.897959
07/10 05:51:25 PM | [22  1  4 22]
07/10 05:51:25 PM | Train: [  1/600] Final Recall 83.9885% FA 1560 F1: 83.4815%
07/10 05:51:25 PM | [7609 1560 1450 7606]
07/10 05:51:25 PM | Valid: [  1/600] Step 000/061 Loss: 0.604 Recall: 0.882 FA: 66 F1: 0.306122
07/10 05:51:25 PM | [173  66   2  15]
07/10 05:51:29 PM | Valid: [  1/600] Final Recall 92.2619% FA 2284 F1: 28.5890%
07/10 05:51:29 PM | [4892 2284   39  465]
07/10 05:51:29 PM | Valid: Time Spent: 3.671655s
07/10 05:51:29 PM | [0.2858899477405472]
07/10 05:51:42 PM | Model size = 1.396 MB
07/10 05:51:42 PM | Epoch 0 LR 0.05
07/10 05:51:43 PM | Train: [  1/600] Step 000/071 Loss: 1.023 Recall: 0.635 FA: 42 F1: 0.645161
07/10 05:51:43 PM | [88 42 46 80]
07/10 05:52:02 PM | Train: [  1/600] Step 050/071 Loss: 0.531 Recall: 0.846 FA: 16 F1: 0.859375
07/10 05:52:02 PM | [110  16  20 110]
07/10 05:52:09 PM | Train: [  1/600] Step 071/071 Loss: 0.491 Recall: 0.880 FA: 1 F1: 0.916667
07/10 05:52:09 PM | [23  1  3 22]
07/10 05:52:09 PM | Train: [  1/600] Final Recall 86.3351% FA 1531 F1: 84.9840%
07/10 05:52:09 PM | [7605 1531 1242 7847]
07/10 05:52:09 PM | Valid: [  1/600] Step 000/061 Loss: 0.455 Recall: 0.833 FA: 47 F1: 0.375000
07/10 05:52:09 PM | [191  47   3  15]
07/10 05:52:15 PM | Valid: [  1/600] Final Recall 82.6446% FA 1409 F1: 34.8888%
07/10 05:52:15 PM | [5537 1409   84  400]
07/10 05:52:15 PM | Valid: Time Spent: 6.582544s
07/10 05:52:15 PM | [0.34888791975577843]
07/10 05:52:39 PM | Model size = 1.580 MB
07/10 05:52:39 PM | Epoch 0 LR 0.05
07/10 05:52:41 PM | Train: [  1/600] Step 000/071 Loss: 1.036 Recall: 0.299 FA: 85 F1: 0.295359
07/10 05:52:41 PM | [54 85 82 35]
07/10 05:53:03 PM | Train: [  1/600] Step 050/071 Loss: 0.558 Recall: 0.891 FA: 11 F1: 0.901186
07/10 05:53:03 PM | [117  11  14 114]
07/10 05:53:12 PM | Train: [  1/600] Step 071/071 Loss: 0.524 Recall: 0.938 FA: 8 F1: 0.769231
07/10 05:53:12 PM | [25  8  1 15]
07/10 05:53:12 PM | Train: [  1/600] Final Recall 84.5038% FA 1553 F1: 83.7891%
07/10 05:53:12 PM | [7644 1553 1399 7629]
07/10 05:53:12 PM | Valid: [  1/600] Step 000/061 Loss: 0.578 Recall: 0.812 FA: 42 F1: 0.366197
07/10 05:53:12 PM | [198  42   3  13]
07/10 05:53:17 PM | Valid: [  1/600] Final Recall 91.8750% FA 1247 F1: 40.6827%
07/10 05:53:17 PM | [5953 1247   39  441]
07/10 05:53:17 PM | Valid: Time Spent: 4.666405s
07/10 05:53:17 PM | [0.4068265682656827]
07/10 05:53:32 PM | Model size = 1.340 MB
07/10 05:53:32 PM | Epoch 0 LR 0.05
07/10 05:53:34 PM | Train: [  1/600] Step 000/071 Loss: 1.139 Recall: 0.283 FA: 99 F1: 0.274809
07/10 05:53:34 PM | [30 99 91 36]
07/10 05:53:51 PM | Train: [  1/600] Step 050/071 Loss: 0.546 Recall: 0.878 FA: 11 F1: 0.892562
07/10 05:53:51 PM | [122  11  15 108]
07/10 05:53:58 PM | Train: [  1/600] Step 071/071 Loss: 0.501 Recall: 0.962 FA: 1 F1: 0.961538
07/10 05:53:58 PM | [22  1  1 25]
07/10 05:53:58 PM | Train: [  1/600] Final Recall 85.3061% FA 1521 F1: 84.4260%
07/10 05:53:58 PM | [7639 1521 1332 7733]
07/10 05:53:58 PM | Valid: [  1/600] Step 000/061 Loss: 0.317 Recall: 0.706 FA: 30 F1: 0.406780
07/10 05:53:58 PM | [209  30   5  12]
07/10 05:54:04 PM | Valid: [  1/600] Final Recall 72.0833% FA 771 F1: 43.3312%
07/10 05:54:04 PM | [6179  771  134  346]
07/10 05:54:04 PM | Valid: Time Spent: 5.743629s
07/10 05:54:04 PM | [0.43331246086412023]
07/10 05:54:31 PM | Model size = 1.405 MB
07/10 05:54:31 PM | Epoch 0 LR 0.05
07/10 05:54:33 PM | Train: [  1/600] Step 000/071 Loss: 0.943 Recall: 0.630 FA: 25 F1: 0.689655
07/10 05:54:33 PM | [104  25  47  80]
07/10 05:54:52 PM | Train: [  1/600] Step 050/071 Loss: 0.508 Recall: 0.905 FA: 13 F1: 0.907850
07/10 05:54:52 PM | [ 96  13  14 133]
07/10 05:55:00 PM | Train: [  1/600] Step 071/071 Loss: 0.473 Recall: 0.944 FA: 5 F1: 0.850000
07/10 05:55:00 PM | [26  5  1 17]
07/10 05:55:00 PM | Train: [  1/600] Final Recall 86.4166% FA 1458 F1: 85.3089%
07/10 05:55:00 PM | [7756 1458 1224 7787]
07/10 05:55:00 PM | Valid: [  1/600] Step 000/061 Loss: 0.228 Recall: 0.118 FA: 11 F1: 0.133333
07/10 05:55:00 PM | [228  11  15   2]
07/10 05:55:04 PM | Valid: [  1/600] Final Recall 26.2940% FA 213 F1: 30.8627%
07/10 05:55:04 PM | [6984  213  356  127]
07/10 05:55:04 PM | Valid: Time Spent: 4.213171s
07/10 05:55:04 PM | [0.3086269744835966]
07/10 05:55:21 PM | Model size = 1.417 MB
07/10 05:55:21 PM | Epoch 0 LR 0.05
07/10 05:55:23 PM | Train: [  1/600] Step 000/071 Loss: 1.034 Recall: 0.426 FA: 86 F1: 0.407407
07/10 05:55:23 PM | [41 86 74 55]
07/10 05:55:41 PM | Train: [  1/600] Step 050/071 Loss: 0.528 Recall: 0.966 FA: 19 F1: 0.909091
07/10 05:55:41 PM | [118  19   4 115]
07/10 05:55:48 PM | Train: [  1/600] Step 071/071 Loss: 0.485 Recall: 0.875 FA: 3 F1: 0.875000
07/10 05:55:48 PM | [22  3  3 21]
07/10 05:55:48 PM | Train: [  1/600] Final Recall 85.4190% FA 1495 F1: 84.6326%
07/10 05:55:48 PM | [7636 1495 1326 7768]
07/10 05:55:48 PM | Valid: [  1/600] Step 000/061 Loss: 0.197 Recall: 0.000 FA: 1 F1: 0.000000
07/10 05:55:48 PM | [237   1  18   0]
07/10 05:55:53 PM | Valid: [  1/600] Final Recall 8.7683% FA 45 F1: 14.8410%
07/10 05:55:53 PM | [6906   45  437   42]
07/10 05:55:53 PM | Valid: Time Spent: 5.145883s
07/10 05:55:53 PM | [0.14840989399293286]
07/10 05:56:09 PM | Model size = 1.286 MB
07/10 05:56:09 PM | Epoch 0 LR 0.05
07/10 05:56:11 PM | Train: [  1/600] Step 000/071 Loss: 0.949 Recall: 0.583 FA: 23 F1: 0.663793
07/10 05:56:11 PM | [101  23  55  77]
07/10 05:56:28 PM | Train: [  1/600] Step 050/071 Loss: 0.531 Recall: 0.958 FA: 26 F1: 0.879377
07/10 05:56:28 PM | [112  26   5 113]
07/10 05:56:36 PM | Train: [  1/600] Step 071/071 Loss: 0.490 Recall: 0.800 FA: 1 F1: 0.869565
07/10 05:56:36 PM | [23  1  5 20]
07/10 05:56:36 PM | Train: [  1/600] Final Recall 85.9238% FA 1401 F1: 85.3864%
07/10 05:56:36 PM | [7688 1401 1286 7850]
07/10 05:56:36 PM | Valid: [  1/600] Step 000/061 Loss: 0.564 Recall: 0.667 FA: 31 F1: 0.357143
07/10 05:56:36 PM | [210  31   5  10]
07/10 05:56:40 PM | Valid: [  1/600] Final Recall 69.7030% FA 1097 F1: 36.0287%
07/10 05:56:40 PM | [6078 1097  153  352]
07/10 05:56:40 PM | Valid: Time Spent: 4.044332s
07/10 05:56:40 PM | [0.3602865916069601]
07/10 05:56:50 PM | Model size = 1.234 MB
07/10 05:56:50 PM | Epoch 0 LR 0.05
07/10 05:56:52 PM | Train: [  1/600] Step 000/071 Loss: 1.092 Recall: 0.532 FA: 70 F1: 0.524476
07/10 05:56:52 PM | [45 70 66 75]
07/10 05:57:08 PM | Train: [  1/600] Step 050/071 Loss: 0.601 Recall: 0.892 FA: 18 F1: 0.873469
07/10 05:57:08 PM | [118  18  13 107]
07/10 05:57:14 PM | Train: [  1/600] Step 071/071 Loss: 0.545 Recall: 0.800 FA: 3 F1: 0.833333
07/10 05:57:14 PM | [21  3  5 20]
07/10 05:57:14 PM | Train: [  1/600] Final Recall 84.1303% FA 1630 F1: 83.2432%
07/10 05:57:14 PM | [7540 1630 1437 7618]
07/10 05:57:14 PM | Valid: [  1/600] Step 000/061 Loss: 0.254 Recall: 0.545 FA: 16 F1: 0.363636
07/10 05:57:14 PM | [229  16   5   6]
07/10 05:57:19 PM | Valid: [  1/600] Final Recall 49.0526% FA 521 F1: 37.9170%
07/10 05:57:19 PM | [6434  521  242  233]
07/10 05:57:19 PM | Valid: Time Spent: 4.414459s
07/10 05:57:19 PM | [0.37917005695687556]
07/10 05:57:32 PM | Model size = 1.556 MB
07/10 05:57:32 PM | Epoch 0 LR 0.05
07/10 05:57:34 PM | Train: [  1/600] Step 000/071 Loss: 0.883 Recall: 0.702 FA: 36 F1: 0.702479
07/10 05:57:34 PM | [99 36 36 85]
07/10 05:57:55 PM | Train: [  1/600] Step 050/071 Loss: 0.519 Recall: 0.875 FA: 12 F1: 0.888889
07/10 05:57:55 PM | [116  12  16 112]
07/10 05:58:05 PM | Train: [  1/600] Step 071/071 Loss: 0.477 Recall: 0.967 FA: 1 F1: 0.966667
07/10 05:58:05 PM | [18  1  1 29]
07/10 05:58:05 PM | Train: [  1/600] Final Recall 85.8844% FA 1384 F1: 85.4549%
07/10 05:58:05 PM | [7688 1384 1292 7861]
07/10 05:58:05 PM | Valid: [  1/600] Step 000/061 Loss: 0.240 Recall: 0.800 FA: 22 F1: 0.551724
07/10 05:58:05 PM | [214  22   4  16]
07/10 05:58:10 PM | Valid: [  1/600] Final Recall 69.4045% FA 813 F1: 41.2698%
07/10 05:58:10 PM | [6380  813  149  338]
07/10 05:58:10 PM | Valid: Time Spent: 5.717503s
07/10 05:58:10 PM | [0.41269841269841273]
07/10 05:58:27 PM | Model size = 1.405 MB
07/10 05:58:27 PM | Epoch 0 LR 0.05
07/10 05:58:28 PM | Train: [  1/600] Step 000/071 Loss: 1.166 Recall: 0.333 FA: 106 F1: 0.306569
07/10 05:58:28 PM | [ 24 106  84  42]
07/10 05:58:51 PM | Train: [  1/600] Step 050/071 Loss: 0.567 Recall: 0.938 FA: 22 F1: 0.889706
07/10 05:58:51 PM | [105  22   8 121]
07/10 05:59:01 PM | Train: [  1/600] Step 071/071 Loss: 0.519 Recall: 0.947 FA: 5 F1: 0.857143
07/10 05:59:01 PM | [25  5  1 18]
07/10 05:59:01 PM | Train: [  1/600] Final Recall 84.2474% FA 1521 F1: 83.8710%
07/10 05:59:01 PM | [7569 1521 1439 7696]
07/10 05:59:01 PM | Valid: [  1/600] Step 000/061 Loss: 0.206 Recall: 0.588 FA: 18 F1: 0.444444
07/10 05:59:01 PM | [221  18   7  10]
07/10 05:59:07 PM | Valid: [  1/600] Final Recall 60.4701% FA 545 F1: 43.6728%
07/10 05:59:07 PM | [6417  545  185  283]
07/10 05:59:07 PM | Valid: Time Spent: 5.952355s
07/10 05:59:07 PM | [0.43672839506172834]
07/10 05:59:30 PM | Model size = 1.479 MB
07/10 05:59:30 PM | Epoch 0 LR 0.05
07/10 05:59:32 PM | Train: [  1/600] Step 000/071 Loss: 1.021 Recall: 0.528 FA: 63 F1: 0.519685
07/10 05:59:32 PM | [68 63 59 66]
07/10 05:59:51 PM | Train: [  1/600] Step 050/071 Loss: 0.573 Recall: 0.807 FA: 14 F1: 0.844961
07/10 05:59:51 PM | [107  14  26 109]
07/10 05:59:58 PM | Train: [  1/600] Step 071/071 Loss: 0.531 Recall: 1.000 FA: 3 F1: 0.936170
07/10 05:59:58 PM | [24  3  0 22]
07/10 05:59:58 PM | Train: [  1/600] Final Recall 85.3715% FA 1699 F1: 83.6677%
07/10 05:59:58 PM | [7441 1699 1329 7756]
07/10 05:59:59 PM | Valid: [  1/600] Step 000/061 Loss: 0.432 Recall: 0.824 FA: 52 F1: 0.337349
07/10 05:59:59 PM | [187  52   3  14]
07/10 06:00:03 PM | Valid: [  1/600] Final Recall 90.2692% FA 1603 F1: 34.5757%
07/10 06:00:03 PM | [5594 1603   47  436]
07/10 06:00:03 PM | Valid: Time Spent: 4.868973s
07/10 06:00:03 PM | [0.3457573354480571]
07/10 06:00:20 PM | Model size = 1.576 MB
07/10 06:00:20 PM | Epoch 0 LR 0.05
07/10 06:00:21 PM | Train: [  1/600] Step 000/071 Loss: 1.047 Recall: 0.504 FA: 88 F1: 0.460993
07/10 06:00:21 PM | [39 88 64 65]
07/10 06:00:43 PM | Train: [  1/600] Step 050/071 Loss: 0.603 Recall: 0.917 FA: 18 F1: 0.893773
07/10 06:00:43 PM | [105  18  11 122]
07/10 06:00:52 PM | Train: [  1/600] Step 071/071 Loss: 0.556 Recall: 0.885 FA: 3 F1: 0.884615
07/10 06:00:52 PM | [20  3  3 23]
07/10 06:00:52 PM | Train: [  1/600] Final Recall 84.1666% FA 1781 F1: 82.6232%
07/10 06:00:52 PM | [7343 1781 1441 7660]
07/10 06:00:52 PM | Valid: [  1/600] Step 000/061 Loss: 0.201 Recall: 0.000 FA: 13 F1: 0.000000
07/10 06:00:52 PM | [230  13  13   0]
07/10 06:00:58 PM | Valid: [  1/600] Final Recall 24.1237% FA 356 F1: 24.4259%
07/10 06:00:58 PM | [6589  356  368  117]
07/10 06:00:58 PM | Valid: Time Spent: 5.946241s
07/10 06:00:58 PM | [0.244258872651357]
07/10 06:01:13 PM | Model size = 1.683 MB
07/10 06:01:13 PM | Epoch 0 LR 0.05
07/10 06:01:14 PM | Train: [  1/600] Step 000/071 Loss: 1.008 Recall: 0.318 FA: 41 F1: 0.390698
07/10 06:01:14 PM | [83 41 90 42]
07/10 06:01:39 PM | Train: [  1/600] Step 050/071 Loss: 0.562 Recall: 0.881 FA: 17 F1: 0.874016
07/10 06:01:39 PM | [113  17  15 111]
07/10 06:01:50 PM | Train: [  1/600] Step 071/071 Loss: 0.510 Recall: 0.731 FA: 2 F1: 0.808511
07/10 06:01:50 PM | [21  2  7 19]
07/10 06:01:50 PM | Train: [  1/600] Final Recall 85.7285% FA 1705 F1: 83.8345%
07/10 06:01:50 PM | [7446 1705 1295 7779]
07/10 06:01:50 PM | Valid: [  1/600] Step 000/061 Loss: 0.251 Recall: 0.542 FA: 15 F1: 0.500000
07/10 06:01:50 PM | [217  15  11  13]
07/10 06:01:55 PM | Valid: [  1/600] Final Recall 42.8846% FA 580 F1: 33.7113%
07/10 06:01:55 PM | [6580  580  297  223]
07/10 06:01:55 PM | Valid: Time Spent: 5.179207s
07/10 06:01:55 PM | [0.3371126228269085]
07/10 06:02:11 PM | Model size = 1.242 MB
07/10 06:02:11 PM | Epoch 0 LR 0.05
