07/10 07:03:08 PM | 
07/10 10:31:56 PM | Valid: [  1/600] Final Recall 8.4149% FA 36 F1: 14.5763%
07/10 10:31:56 PM | [7133   36  468   43]
07/10 10:31:56 PM | Valid: Time Spent: 3.785280s
07/10 10:31:56 PM | [0.14576271186440676]
07/10 10:32:20 PM | Model size = 1.371 MB
07/10 10:32:20 PM | Epoch 0 LR 0.05
07/10 10:32:21 PM | Train: [  1/600] Step 000/071 Loss: 1.080 Recall: 0.299 FA: 46 F1: 0.360190
07/10 10:32:21 PM | [83 46 89 38]
07/10 10:32:40 PM | Train: [  1/600] Step 050/071 Loss: 0.544 Recall: 0.938 FA: 17 F1: 0.905660
07/10 10:32:40 PM | [111  17   8 120]
07/10 10:32:48 PM | Train: [  1/600] Step 071/071 Loss: 0.500 Recall: 0.889 FA: 2 F1: 0.888889
07/10 10:32:48 PM | [29  2  2 16]
07/10 10:32:48 PM | Train: [  1/600] Final Recall 85.9365% FA 1453 F1: 85.1952%
07/10 10:32:48 PM | [7578 1453 1293 7901]
07/10 10:32:48 PM | Valid: [  1/600] Step 000/061 Loss: 1.107 Recall: 0.929 FA: 45 F1: 0.361111
07/10 10:32:48 PM | [197  45   1  13]
07/10 10:32:53 PM | Valid: [  1/600] Final Recall 80.3383% FA 1119 F1: 38.5396%
07/10 10:32:53 PM | [5838 1119   93  380]
07/10 10:32:53 PM | Valid: Time Spent: 5.254446s
07/10 10:32:53 PM | [0.385395537525355]
07/10 10:33:17 PM | Model size = 1.526 MB
07/10 10:33:17 PM | Epoch 0 LR 0.05
07/10 10:33:18 PM | Train: [  1/600] Step 000/071 Loss: 0.991 Recall: 0.481 FA: 65 F1: 0.486486
07/10 10:33:18 PM | [60 65 68 63]
07/10 10:33:42 PM | Train: [  1/600] Step 050/071 Loss: 0.551 Recall: 0.875 FA: 16 F1: 0.871369
07/10 10:33:42 PM | [120  16  15 105]
07/10 10:33:51 PM | Train: [  1/600] Step 071/071 Loss: 0.517 Recall: 0.867 FA: 3 F1: 0.881356
07/10 10:33:51 PM | [16  3  4 26]
07/10 10:33:51 PM | Train: [  1/600] Final Recall 85.5666% FA 1610 F1: 84.2641%
07/10 10:33:51 PM | [7428 1610 1326 7861]
07/10 10:33:51 PM | Valid: [  1/600] Step 000/061 Loss: 0.140 Recall: 0.273 FA: 12 F1: 0.230769
07/10 10:33:51 PM | [233  12   8   3]
07/10 10:33:56 PM | Valid: [  1/600] Final Recall 41.6327% FA 372 F1: 38.2739%
07/10 10:33:56 PM | [6818  372  286  204]
07/10 10:33:56 PM | Valid: Time Spent: 4.912426s
07/10 10:33:56 PM | [0.38273921200750477]
07/10 10:34:16 PM | Model size = 1.376 MB
07/10 10:34:16 PM | Epoch 0 LR 0.05
07/10 10:34:18 PM | Train: [  1/600] Step 000/071 Loss: 0.976 Recall: 0.782 FA: 48 F1: 0.737542
07/10 10:34:18 PM | [ 66  48  31 111]
07/10 10:34:37 PM | Train: [  1/600] Step 050/071 Loss: 0.540 Recall: 0.855 FA: 10 F1: 0.885375
07/10 10:34:37 PM | [115  10  19 112]
07/10 10:34:44 PM | Train: [  1/600] Step 071/071 Loss: 0.508 Recall: 0.897 FA: 1 F1: 0.928571
07/10 10:34:44 PM | [19  1  3 26]
07/10 10:34:45 PM | Train: [  1/600] Final Recall 85.7377% FA 1504 F1: 84.8101%
07/10 10:34:45 PM | [7578 1504 1304 7839]
07/10 10:34:45 PM | Valid: [  1/600] Step 000/061 Loss: 0.642 Recall: 0.625 FA: 39 F1: 0.307692
07/10 10:34:45 PM | [201  39   6  10]
07/10 10:34:51 PM | Valid: [  1/600] Final Recall 64.4351% FA 1244 F1: 30.3448%
07/10 10:34:51 PM | [5708 1244  170  308]
07/10 10:34:51 PM | Valid: Time Spent: 5.955023s
07/10 10:34:51 PM | [0.30344827586206896]
07/10 10:35:12 PM | Model size = 1.160 MB
07/10 10:35:12 PM | Epoch 0 LR 0.05
07/10 10:35:13 PM | Train: [  1/600] Step 000/071 Loss: 0.922 Recall: 0.622 FA: 77 F1: 0.558304
07/10 10:35:13 PM | [52 77 48 79]
07/10 10:35:28 PM | Train: [  1/600] Step 050/071 Loss: 0.545 Recall: 0.849 FA: 9 F1: 0.887218
07/10 10:35:28 PM | [108   9  21 118]
07/10 10:35:35 PM | Train: [  1/600] Step 071/071 Loss: 0.497 Recall: 0.889 FA: 1 F1: 0.923077
07/10 10:35:35 PM | [21  1  3 24]
07/10 10:35:35 PM | Train: [  1/600] Final Recall 85.9241% FA 1506 F1: 84.9446%
07/10 10:35:35 PM | [7526 1506 1294 7899]
07/10 10:35:35 PM | Valid: [  1/600] Step 000/061 Loss: 0.308 Recall: 0.474 FA: 20 F1: 0.375000
07/10 10:35:35 PM | [217  20  10   9]
07/10 10:35:38 PM | Valid: [  1/600] Final Recall 59.4990% FA 538 F1: 43.7788%
07/10 10:35:38 PM | [6663  538  194  285]
07/10 10:35:38 PM | Valid: Time Spent: 3.250540s
07/10 10:35:38 PM | [0.4377880184331797]
07/10 10:36:02 PM | Model size = 1.367 MB
07/10 10:36:02 PM | Epoch 0 LR 0.05
07/10 10:36:03 PM | Train: [  1/600] Step 000/071 Loss: 0.932 Recall: 0.591 FA: 34 F1: 0.626728
07/10 10:36:03 PM | [107  34  47  68]
07/10 10:36:20 PM | Train: [  1/600] Step 050/071 Loss: 0.579 Recall: 0.867 FA: 19 F1: 0.852174
07/10 10:36:20 PM | [124  19  15  98]
07/10 10:36:27 PM | Train: [  1/600] Step 071/071 Loss: 0.538 Recall: 0.885 FA: 5 F1: 0.851852
07/10 10:36:27 PM | [18  5  3 23]
07/10 10:36:27 PM | Train: [  1/600] Final Recall 83.1120% FA 1501 F1: 83.2271%
07/10 10:36:27 PM | [7688 1501 1526 7510]
07/10 10:36:28 PM | Valid: [  1/600] Step 000/061 Loss: 0.291 Recall: 0.810 FA: 35 F1: 0.465753
07/10 10:36:28 PM | [200  35   4  17]
07/10 10:36:31 PM | Valid: [  1/600] Final Recall 68.4426% FA 873 F1: 39.4100%
07/10 10:36:31 PM | [6069  873  154  334]
07/10 10:36:31 PM | Valid: Time Spent: 3.600692s
07/10 10:36:31 PM | [0.39410029498525073]
07/10 10:36:51 PM | Model size = 1.492 MB
07/10 10:36:51 PM | Epoch 0 LR 0.05
07/10 10:36:53 PM | Train: [  1/600] Step 000/071 Loss: 1.094 Recall: 0.281 FA: 75 F1: 0.301255
07/10 10:36:53 PM | [53 75 92 36]
07/10 10:37:13 PM | Train: [  1/600] Step 050/071 Loss: 0.546 Recall: 0.841 FA: 21 F1: 0.837945
07/10 10:37:13 PM | [109  21  20 106]
07/10 10:37:21 PM | Train: [  1/600] Step 071/071 Loss: 0.509 Recall: 1.000 FA: 7 F1: 0.867925
07/10 10:37:21 PM | [19  7  0 23]
07/10 10:37:21 PM | Train: [  1/600] Final Recall 85.8886% FA 1685 F1: 84.1016%
07/10 10:37:21 PM | [7363 1685 1295 7882]
07/10 10:37:22 PM | Valid: [  1/600] Step 000/061 Loss: 0.209 Recall: 0.600 FA: 11 F1: 0.514286
07/10 10:37:22 PM | [230  11   6   9]
07/10 10:37:27 PM | Valid: [  1/600] Final Recall 56.7288% FA 539 F1: 42.2840%
07/10 10:37:27 PM | [6658  539  209  274]
07/10 10:37:27 PM | Valid: Time Spent: 5.352714s
07/10 10:37:27 PM | [0.42283950617283944]
07/10 10:37:45 PM | Model size = 1.516 MB
07/10 10:37:45 PM | Epoch 0 LR 0.05
07/10 10:37:47 PM | Train: [  1/600] Step 000/071 Loss: 1.024 Recall: 0.471 FA: 84 F1: 0.450704
07/10 10:37:47 PM | [36 84 72 64]
07/10 10:38:09 PM | Train: [  1/600] Step 050/071 Loss: 0.544 Recall: 0.926 FA: 20 F1: 0.893617
07/10 10:38:09 PM | [100  20  10 126]
07/10 10:38:18 PM | Train: [  1/600] Step 071/071 Loss: 0.509 Recall: 0.909 FA: 7 F1: 0.816327
07/10 10:38:18 PM | [20  7  2 20]
07/10 10:38:18 PM | Train: [  1/600] Final Recall 85.4105% FA 1535 F1: 84.5029%
07/10 10:38:18 PM | [7519 1535 1338 7833]
07/10 10:38:18 PM | Valid: [  1/600] Step 000/061 Loss: 0.358 Recall: 0.636 FA: 38 F1: 0.250000
07/10 10:38:18 PM | [207  38   4   7]
07/10 10:38:22 PM | Valid: [  1/600] Final Recall 68.3794% FA 811 F1: 41.6115%
07/10 10:38:22 PM | [6363  811  160  346]
07/10 10:38:22 PM | Valid: Time Spent: 4.473056s
07/10 10:38:22 PM | [0.41611545399879735]
07/10 10:38:53 PM | Model size = 1.304 MB
07/10 10:38:53 PM | Epoch 0 LR 0.05
07/10 10:38:55 PM | Train: [  1/600] Step 000/071 Loss: 0.958 Recall: 0.635 FA: 66 F1: 0.588235
07/10 10:38:55 PM | [64 66 46 80]
07/10 10:39:13 PM | Train: [  1/600] Step 050/071 Loss: 0.504 Recall: 0.892 FA: 11 F1: 0.899160
07/10 10:39:13 PM | [125  11  13 107]
07/10 10:39:20 PM | Train: [  1/600] Step 071/071 Loss: 0.466 Recall: 0.957 FA: 3 F1: 0.916667
07/10 10:39:20 PM | [23  3  1 22]
07/10 10:39:20 PM | Train: [  1/600] Final Recall 87.1767% FA 1351 F1: 86.2659%
07/10 10:39:20 PM | [7828 1351 1160 7886]
07/10 10:39:20 PM | Valid: [  1/600] Step 000/061 Loss: 0.646 Recall: 0.917 FA: 64 F1: 0.252874
07/10 10:39:20 PM | [180  64   1  11]
07/10 10:39:25 PM | Valid: [  1/600] Final Recall 87.8407% FA 1960 F1: 29.3417%
07/10 10:39:25 PM | [4993 1960   58  419]
07/10 10:39:25 PM | Valid: Time Spent: 5.007840s
07/10 10:39:25 PM | [0.2934173669467787]
07/10 10:39:47 PM | Model size = 1.381 MB
07/10 10:39:47 PM | Epoch 0 LR 0.05
07/10 10:39:48 PM | Train: [  1/600] Step 000/071 Loss: 0.933 Recall: 0.511 FA: 44 F1: 0.556452
07/10 10:39:48 PM | [77 44 66 69]
07/10 10:40:07 PM | Train: [  1/600] Step 050/071 Loss: 0.564 Recall: 0.960 FA: 19 F1: 0.909091
07/10 10:40:07 PM | [112  19   5 120]
07/10 10:40:14 PM | Train: [  1/600] Step 071/071 Loss: 0.511 Recall: 0.778 FA: 3 F1: 0.823529
07/10 10:40:14 PM | [19  3  6 21]
07/10 10:40:14 PM | Train: [  1/600] Final Recall 85.0852% FA 1511 F1: 84.4119%
07/10 10:40:14 PM | [7562 1511 1365 7787]
07/10 10:40:14 PM | Valid: [  1/600] Step 000/061 Loss: 0.321 Recall: 0.737 FA: 35 F1: 0.411765
07/10 10:40:14 PM | [202  35   5  14]
07/10 10:40:18 PM | Valid: [  1/600] Final Recall 74.5223% FA 970 F1: 39.1741%
07/10 10:40:18 PM | [6239  970  120  351]
07/10 10:40:18 PM | Valid: Time Spent: 4.690128s
07/10 10:40:18 PM | [0.3917410714285714]
07/10 10:40:58 PM | Model size = 1.306 MB
07/10 10:40:58 PM | Epoch 0 LR 0.05
07/10 10:41:00 PM | Train: [  1/600] Step 000/071 Loss: 1.025 Recall: 0.684 FA: 74 F1: 0.586466
07/10 10:41:00 PM | [68 74 36 78]
07/10 10:41:18 PM | Train: [  1/600] Step 050/071 Loss: 0.664 Recall: 0.756 FA: 15 F1: 0.809524
07/10 10:41:18 PM | [106  15  33 102]
07/10 10:41:25 PM | Train: [  1/600] Step 071/071 Loss: 0.598 Recall: 0.958 FA: 4 F1: 0.901961
07/10 10:41:25 PM | [21  4  1 23]
07/10 10:41:25 PM | Train: [  1/600] Final Recall 83.1540% FA 1712 F1: 82.4284%
07/10 10:41:25 PM | [7312 1712 1550 7651]
07/10 10:41:25 PM | Valid: [  1/600] Step 000/061 Loss: 0.230 Recall: 0.438 FA: 19 F1: 0.333333
07/10 10:41:25 PM | [221  19   9   7]
07/10 10:41:31 PM | Valid: [  1/600] Final Recall 39.9594% FA 410 F1: 35.8182%
07/10 10:41:31 PM | [6527  410  296  197]
07/10 10:41:31 PM | Valid: Time Spent: 5.240378s
07/10 10:41:31 PM | [0.3581818181818182]
07/10 10:42:06 PM | Model size = 1.415 MB
07/10 10:42:06 PM | Epoch 0 LR 0.05
07/10 10:42:08 PM | Train: [  1/600] Step 000/071 Loss: 0.943 Recall: 0.571 FA: 32 F1: 0.621005
07/10 10:42:08 PM | [105  32  51  68]
07/10 10:42:27 PM | Train: [  1/600] Step 050/071 Loss: 0.528 Recall: 0.864 FA: 12 F1: 0.883721
07/10 10:42:27 PM | [112  12  18 114]
07/10 10:42:34 PM | Train: [  1/600] Step 071/071 Loss: 0.485 Recall: 0.952 FA: 7 F1: 0.833333
07/10 10:42:34 PM | [21  7  1 20]
07/10 10:42:35 PM | Train: [  1/600] Final Recall 85.5226% FA 1532 F1: 84.5768%
07/10 10:42:35 PM | [7527 1532 1327 7839]
07/10 10:42:35 PM | Valid: [  1/600] Step 000/061 Loss: 0.257 Recall: 0.353 FA: 16 F1: 0.307692
07/10 10:42:35 PM | [223  16  11   6]
07/10 10:42:39 PM | Valid: [  1/600] Final Recall 41.3793% FA 340 F1: 39.3443%
07/10 10:42:39 PM | [6847  340  289  204]
07/10 10:42:39 PM | Valid: Time Spent: 4.243260s
07/10 10:42:39 PM | [0.3934426229508197]
07/10 10:43:02 PM | Model size = 1.413 MB
07/10 10:43:02 PM | Epoch 0 LR 0.05
07/10 10:43:03 PM | Train: [  1/600] Step 000/071 Loss: 1.002 Recall: 0.466 FA: 53 F1: 0.497959
07/10 10:43:03 PM | [72 53 70 61]
07/10 10:43:22 PM | Train: [  1/600] Step 050/071 Loss: 0.584 Recall: 0.895 FA: 16 F1: 0.888060
07/10 10:43:22 PM | [107  16  14 119]
07/10 10:43:30 PM | Train: [  1/600] Step 071/071 Loss: 0.547 Recall: 0.913 FA: 6 F1: 0.840000
07/10 10:43:30 PM | [20  6  2 21]
07/10 10:43:30 PM | Train: [  1/600] Final Recall 84.4338% FA 1657 F1: 83.3720%
07/10 10:43:30 PM | [7420 1657 1424 7724]
07/10 10:43:30 PM | Valid: [  1/600] Step 000/061 Loss: 0.587 Recall: 0.571 FA: 44 F1: 0.242424
07/10 10:43:30 PM | [198  44   6   8]
07/10 10:43:35 PM | Valid: [  1/600] Final Recall 75.4923% FA 1221 F1: 34.1078%
07/10 10:43:35 PM | [5752 1221  112  345]
07/10 10:43:35 PM | Valid: Time Spent: 5.094966s
07/10 10:43:35 PM | [0.3410776075135937]
07/10 10:43:58 PM | Model size = 1.262 MB
07/10 10:43:58 PM | Epoch 0 LR 0.05
07/10 10:43:59 PM | Train: [  1/600] Step 000/071 Loss: 1.016 Recall: 0.418 FA: 35 F1: 0.497778
07/10 10:43:59 PM | [87 35 78 56]
07/10 10:44:14 PM | Train: [  1/600] Step 050/071 Loss: 0.548 Recall: 0.919 FA: 23 F1: 0.872587
07/10 10:44:14 PM | [110  23  10 113]
07/10 10:44:20 PM | Train: [  1/600] Step 071/071 Loss: 0.497 Recall: 0.846 FA: 3 F1: 0.862745
07/10 10:44:20 PM | [20  3  4 22]
07/10 10:44:21 PM | Train: [  1/600] Final Recall 84.8769% FA 1432 F1: 84.6739%
07/10 10:44:21 PM | [7615 1432 1388 7790]
07/10 10:44:21 PM | Valid: [  1/600] Step 000/061 Loss: 0.631 Recall: 0.929 FA: 26 F1: 0.490566
07/10 10:44:21 PM | [216  26   1  13]
07/10 10:44:24 PM | Valid: [  1/600] Final Recall 83.0078% FA 1093 F1: 41.8719%
07/10 10:44:24 PM | [6075 1093   87  425]
07/10 10:44:24 PM | Valid: Time Spent: 3.347245s
07/10 10:44:24 PM | [0.41871921182266014]
07/10 10:44:45 PM | Model size = 1.546 MB
07/10 10:44:45 PM | Epoch 0 LR 0.05
07/10 10:44:47 PM | Train: [  1/600] Step 000/071 Loss: 1.013 Recall: 0.567 FA: 47 F1: 0.591440
07/10 10:44:47 PM | [75 47 58 76]
07/10 10:45:11 PM | Train: [  1/600] Step 050/071 Loss: 0.520 Recall: 0.880 FA: 15 F1: 0.876596
07/10 10:45:11 PM | [124  15  14 103]
07/10 10:45:21 PM | Train: [  1/600] Step 071/071 Loss: 0.473 Recall: 0.913 FA: 6 F1: 0.840000
07/10 10:45:21 PM | [20  6  2 21]
07/10 10:45:21 PM | Train: [  1/600] Final Recall 86.7045% FA 1394 F1: 85.8796%
07/10 10:45:21 PM | [7670 1394 1218 7943]
07/10 10:45:21 PM | Valid: [  1/600] Step 000/061 Loss: 0.407 Recall: 0.583 FA: 27 F1: 0.304348
07/10 10:45:21 PM | [217  27   5   7]
07/10 10:45:28 PM | Valid: [  1/600] Final Recall 64.8352% FA 665 F1: 41.6961%
07/10 10:45:28 PM | [6310  665  160  295]
07/10 10:45:28 PM | Valid: Time Spent: 6.513938s
07/10 10:45:28 PM | [0.4169611307420495]
07/10 10:45:53 PM | Model size = 1.304 MB
07/10 10:45:53 PM | Epoch 0 LR 0.05
07/10 10:45:55 PM | Train: [  1/600] Step 000/071 Loss: 1.010 Recall: 0.639 FA: 76 F1: 0.565217
07/10 10:45:55 PM | [58 76 44 78]
07/10 10:46:14 PM | Train: [  1/600] Step 050/071 Loss: 0.599 Recall: 0.888 FA: 19 F1: 0.870588
07/10 10:46:14 PM | [112  19  14 111]
07/10 10:46:22 PM | Train: [  1/600] Step 071/071 Loss: 0.543 Recall: 0.893 FA: 2 F1: 0.909091
07/10 10:46:22 PM | [19  2  3 25]
07/10 10:46:22 PM | Train: [  1/600] Final Recall 84.7230% FA 1473 F1: 84.3236%
07/10 10:46:22 PM | [7673 1473 1387 7692]
07/10 10:46:22 PM | Valid: [  1/600] Step 000/061 Loss: 0.474 Recall: 0.800 FA: 35 F1: 0.387097
07/10 10:46:22 PM | [206  35   3  12]
07/10 10:46:27 PM | Valid: [  1/600] Final Recall 81.7444% FA 1020 F1: 42.0668%
07/10 10:46:27 PM | [6167 1020   90  403]
07/10 10:46:27 PM | Valid: Time Spent: 5.585638s
07/10 10:46:27 PM | [0.42066805845511485]
07/10 10:47:01 PM | Model size = 1.316 MB
07/10 10:47:01 PM | Epoch 0 LR 0.05
07/10 10:47:03 PM | Train: [  1/600] Step 000/071 Loss: 0.955 Recall: 0.486 FA: 49 F1: 0.527559
07/10 10:47:03 PM | [69 49 71 67]
07/10 10:47:23 PM | Train: [  1/600] Step 050/071 Loss: 0.514 Recall: 0.908 FA: 12 F1: 0.907692
07/10 10:47:23 PM | [114  12  12 118]
07/10 10:47:30 PM | Train: [  1/600] Step 071/071 Loss: 0.470 Recall: 0.962 FA: 4 F1: 0.909091
07/10 10:47:30 PM | [19  4  1 25]
07/10 10:47:31 PM | Train: [  1/600] Final Recall 86.3225% FA 1378 F1: 85.7375%
07/10 10:47:31 PM | [7686 1378 1253 7908]
07/10 10:47:31 PM | Valid: [  1/600] Step 000/061 Loss: 0.565 Recall: 0.900 FA: 38 F1: 0.315789
07/10 10:47:31 PM | [208  38   1   9]
07/10 10:47:36 PM | Valid: [  1/600] Final Recall 87.7863% FA 1089 F1: 44.3801%
07/10 10:47:36 PM | [5817 1089   64  460]
07/10 10:47:36 PM | Valid: Time Spent: 5.683311s
07/10 10:47:36 PM | [0.4438012542209358]
07/10 10:47:56 PM | Model size = 1.330 MB
07/10 10:47:56 PM | Epoch 0 LR 0.05
07/10 10:47:58 PM | Train: [  1/600] Step 000/071 Loss: 0.918 Recall: 0.669 FA: 45 F1: 0.664122
07/10 10:47:58 PM | [81 45 43 87]
07/10 10:48:15 PM | Train: [  1/600] Step 050/071 Loss: 0.553 Recall: 0.914 FA: 24 F1: 0.861789
07/10 10:48:15 PM | [116  24  10 106]
07/10 10:48:22 PM | Train: [  1/600] Step 071/071 Loss: 0.521 Recall: 1.000 FA: 4 F1: 0.925926
07/10 10:48:22 PM | [20  4  0 25]
07/10 10:48:22 PM | Train: [  1/600] Final Recall 85.1959% FA 1593 F1: 83.9888%
07/10 10:48:22 PM | [7621 1593 1334 7677]
07/10 10:48:22 PM | Valid: [  1/600] Step 000/061 Loss: 0.651 Recall: 0.625 FA: 26 F1: 0.384615
07/10 10:48:22 PM | [214  26   6  10]
07/10 10:48:26 PM | Valid: [  1/600] Final Recall 65.4348% FA 773 F1: 39.2438%
07/10 10:48:26 PM | [6447  773  159  301]
07/10 10:48:26 PM | Valid: Time Spent: 4.017829s
07/10 10:48:26 PM | [0.3924380704041721]
07/10 10:48:48 PM | Model size = 1.458 MB
07/10 10:48:48 PM | Epoch 0 LR 0.05
07/10 10:48:49 PM | Train: [  1/600] Step 000/071 Loss: 1.054 Recall: 0.515 FA: 100 F1: 0.453333
07/10 10:48:49 PM | [ 24 100  64  68]
07/10 10:49:11 PM | Train: [  1/600] Step 050/071 Loss: 0.546 Recall: 0.866 FA: 24 F1: 0.846715
07/10 10:49:11 PM | [ 98  24  18 116]
07/10 10:49:20 PM | Train: [  1/600] Step 071/071 Loss: 0.499 Recall: 0.917 FA: 1 F1: 0.936170
07/10 10:49:20 PM | [24  1  2 22]
07/10 10:49:20 PM | Train: [  1/600] Final Recall 85.4997% FA 1614 F1: 84.2071%
07/10 10:49:20 PM | [7425 1614 1332 7854]
07/10 10:49:20 PM | Valid: [  1/600] Step 000/061 Loss: 1.075 Recall: 0.750 FA: 50 F1: 0.352941
07/10 10:49:20 PM | [186  50   5  15]
07/10 10:49:26 PM | Valid: [  1/600] Final Recall 87.8205% FA 1709 F1: 31.7620%
07/10 10:49:26 PM | [5253 1709   57  411]
07/10 10:49:26 PM | Valid: Time Spent: 5.655630s
07/10 10:49:26 PM | [0.31761978361669246]
07/10 10:49:48 PM | Model size = 1.372 MB
07/10 10:49:48 PM | Epoch 0 LR 0.05
07/10 10:49:49 PM | Train: [  1/600] Step 000/071 Loss: 0.948 Recall: 0.647 FA: 46 F1: 0.632911
07/10 10:49:49 PM | [94 46 41 75]
07/10 10:50:08 PM | Train: [  1/600] Step 050/071 Loss: 0.601 Recall: 0.778 FA: 11 F1: 0.836653
07/10 10:50:08 PM | [110  11  30 105]
07/10 10:50:16 PM | Train: [  1/600] Step 071/071 Loss: 0.542 Recall: 0.655 FA: 3 F1: 0.745098
07/10 10:50:16 PM | [17  3 10 19]
07/10 10:50:16 PM | Train: [  1/600] Final Recall 84.2879% FA 1556 F1: 83.7184%
07/10 10:50:16 PM | [7555 1556 1432 7682]
07/10 10:50:16 PM | Valid: [  1/600] Step 000/061 Loss: 1.026 Recall: 0.688 FA: 51 F1: 0.282051
07/10 10:50:16 PM | [189  51   5  11]
07/10 10:50:20 PM | Valid: [  1/600] Final Recall 78.7879% FA 1701 F1: 30.1624%
07/10 10:50:20 PM | [5484 1701  105  390]
07/10 10:50:20 PM | Valid: Time Spent: 4.257547s
07/10 10:50:20 PM | [0.30162412993039445]
07/10 10:50:41 PM | Model size = 1.541 MB
07/10 10:50:41 PM | Epoch 0 LR 0.05
07/10 10:50:42 PM | Train: [  1/600] Step 000/071 Loss: 1.095 Recall: 0.371 FA: 105 F1: 0.325758
07/10 10:50:42 PM | [ 35 105  73  43]
07/10 10:51:03 PM | Train: [  1/600] Step 050/071 Loss: 0.531 Recall: 0.885 FA: 22 F1: 0.857143
07/10 10:51:03 PM | [112  22  14 108]
07/10 10:51:12 PM | Train: [  1/600] Step 071/071 Loss: 0.493 Recall: 0.815 FA: 1 F1: 0.880000
07/10 10:51:12 PM | [21  1  5 22]
07/10 10:51:12 PM | Train: [  1/600] Final Recall 84.9027% FA 1490 F1: 84.3249%
07/10 10:51:12 PM | [7687 1490 1366 7682]
07/10 10:51:12 PM | Valid: [  1/600] Step 000/061 Loss: 0.857 Recall: 1.000 FA: 49 F1: 0.379747
07/10 10:51:12 PM | [192  49   0  15]
07/10 10:51:17 PM | Valid: [  1/600] Final Recall 90.0000% FA 1386 F1: 38.0665%
07/10 10:51:17 PM | [5554 1386   49  441]
07/10 10:51:17 PM | Valid: Time Spent: 5.212436s
07/10 10:51:17 PM | [0.3806646525679759]
07/10 10:51:36 PM | Model size = 1.183 MB
07/10 10:51:36 PM | Epoch 0 LR 0.05
07/10 10:51:38 PM | Train: [  1/600] Step 000/071 Loss: 1.065 Recall: 0.508 FA: 92 F1: 0.451613
07/10 10:51:38 PM | [40 92 61 63]
07/10 10:51:53 PM | Train: [  1/600] Step 050/071 Loss: 0.554 Recall: 0.823 FA: 9 F1: 0.868085
07/10 10:51:53 PM | [123   9  22 102]
07/10 10:51:59 PM | Train: [  1/600] Step 071/071 Loss: 0.500 Recall: 1.000 FA: 1 F1: 0.981818
07/10 10:51:59 PM | [21  1  0 27]
07/10 10:51:59 PM | Train: [  1/600] Final Recall 85.4027% FA 1487 F1: 84.6473%
07/10 10:51:59 PM | [7661 1487 1325 7752]
07/10 10:51:59 PM | Valid: [  1/600] Step 000/061 Loss: 1.113 Recall: 0.583 FA: 63 F1: 0.170732
07/10 10:51:59 PM | [181  63   5   7]
07/10 10:52:03 PM | Valid: [  1/600] Final Recall 69.2460% FA 1536 F1: 29.2172%
07/10 10:52:03 PM | [5640 1536  155  349]
07/10 10:52:03 PM | Valid: Time Spent: 3.602343s
07/10 10:52:03 PM | [0.2921724570950188]
07/10 10:52:25 PM | Model size = 1.336 MB
07/10 10:52:25 PM | Epoch 0 LR 0.05
07/10 10:52:26 PM | Train: [  1/600] Step 000/071 Loss: 1.027 Recall: 0.438 FA: 28 F1: 0.533333
07/10 10:52:26 PM | [91 28 77 60]
07/10 10:52:46 PM | Train: [  1/600] Step 050/071 Loss: 0.545 Recall: 0.802 FA: 4 F1: 0.874459
07/10 10:52:46 PM | [126   4  25 101]
07/10 10:52:53 PM | Train: [  1/600] Step 071/071 Loss: 0.500 Recall: 0.769 FA: 4 F1: 0.800000
07/10 10:52:53 PM | [19  4  6 20]
07/10 10:52:53 PM | Train: [  1/600] Final Recall 85.5767% FA 1468 F1: 84.8801%
07/10 10:52:53 PM | [7619 1468 1318 7820]
07/10 10:52:54 PM | Valid: [  1/600] Step 000/061 Loss: 0.270 Recall: 0.545 FA: 27 F1: 0.272727
07/10 10:52:54 PM | [218  27   5   6]
07/10 10:52:58 PM | Valid: [  1/600] Final Recall 61.8943% FA 802 F1: 36.5647%
07/10 10:52:58 PM | [6174  802  173  281]
07/10 10:52:58 PM | Valid: Time Spent: 5.050711s
07/10 10:52:58 PM | [0.36564736499674694]
07/10 10:53:17 PM | Model size = 1.375 MB
07/10 10:53:17 PM | Epoch 0 LR 0.05
07/10 10:53:18 PM | Train: [  1/600] Step 000/071 Loss: 0.958 Recall: 0.574 FA: 53 F1: 0.584270
07/10 10:53:18 PM | [67 53 58 78]
07/10 10:53:37 PM | Train: [  1/600] Step 050/071 Loss: 0.533 Recall: 0.833 FA: 6 F1: 0.887097
07/10 10:53:37 PM | [118   6  22 110]
07/10 10:53:45 PM | Train: [  1/600] Step 071/071 Loss: 0.494 Recall: 0.731 FA: 4 F1: 0.775510
07/10 10:53:45 PM | [19  4  7 19]
07/10 10:53:45 PM | Train: [  1/600] Final Recall 85.4235% FA 1419 F1: 85.0188%
07/10 10:53:45 PM | [7668 1419 1332 7806]
07/10 10:53:45 PM | Valid: [  1/600] Step 000/061 Loss: 0.304 Recall: 0.611 FA: 21 F1: 0.440000
07/10 10:53:45 PM | [217  21   7  11]
07/10 10:53:49 PM | Valid: [  1/600] Final Recall 60.9342% FA 659 F1: 40.5081%
07/10 10:53:49 PM | [6550  659  184  287]
07/10 10:53:49 PM | Valid: Time Spent: 3.955491s
07/10 10:53:49 PM | [0.4050811573747354]
07/10 10:54:09 PM | Model size = 1.323 MB
07/10 10:54:09 PM | Epoch 0 LR 0.05
07/10 10:54:10 PM | Train: [  1/600] Step 000/071 Loss: 0.936 Recall: 0.615 FA: 64 F1: 0.574713
