07/10 01:03:24 PM | 
07/10 01:50:04 PM | [181  58   5  12]
07/10 01:50:10 PM | Valid: [  1/600] Final Recall 82.2355% FA 1676 F1: 31.8270%
07/10 01:50:10 PM | [5253 1676   89  412]
07/10 01:50:10 PM | Valid: Time Spent: 5.737772s
07/10 01:50:10 PM | [0.31826960216299727]
07/10 01:50:17 PM | Model size = 1.357 MB
07/10 01:50:17 PM | Epoch 0 LR 0.05
07/10 01:50:19 PM | Train: [  1/600] Step 000/071 Loss: 1.161 Recall: 0.225 FA: 66 F1: 0.258929
07/10 01:50:19 PM | [ 61  66 100  29]
07/10 01:50:35 PM | Train: [  1/600] Step 050/071 Loss: 0.661 Recall: 0.925 FA: 21 F1: 0.888087
07/10 01:50:35 PM | [102  21  10 123]
07/10 01:50:42 PM | Train: [  1/600] Step 071/071 Loss: 0.598 Recall: 0.750 FA: 5 F1: 0.765957
07/10 01:50:42 PM | [20  5  6 18]
07/10 01:50:42 PM | Train: [  1/600] Final Recall 82.0603% FA 1708 F1: 81.7096%
07/10 01:50:42 PM | [7431 1708 1630 7456]
07/10 01:50:42 PM | Valid: [  1/600] Step 000/061 Loss: 0.893 Recall: 0.450 FA: 40 F1: 0.260870
07/10 01:50:42 PM | [196  40  11   9]
07/10 01:50:46 PM | Valid: [  1/600] Final Recall 65.5391% FA 1277 F1: 30.0971%
07/10 01:50:46 PM | [5930 1277  163  310]
07/10 01:50:46 PM | Valid: Time Spent: 3.857797s
07/10 01:50:46 PM | [0.30097087378640774]
07/10 01:50:52 PM | Model size = 1.165 MB
07/10 01:50:52 PM | Epoch 0 LR 0.05
07/10 01:50:54 PM | Train: [  1/600] Step 000/071 Loss: 1.383 Recall: 0.432 FA: 101 F1: 0.393103
07/10 01:50:54 PM | [ 23 101  75  57]
07/10 01:51:09 PM | Train: [  1/600] Step 050/071 Loss: 0.639 Recall: 0.864 FA: 17 F1: 0.866920
07/10 01:51:09 PM | [107  17  18 114]
07/10 01:51:15 PM | Train: [  1/600] Step 071/071 Loss: 0.597 Recall: 0.810 FA: 2 F1: 0.850000
07/10 01:51:15 PM | [26  2  4 17]
07/10 01:51:15 PM | Train: [  1/600] Final Recall 82.7715% FA 1730 F1: 82.0708%
07/10 01:51:15 PM | [7359 1730 1574 7562]
07/10 01:51:15 PM | Valid: [  1/600] Step 000/061 Loss: 0.304 Recall: 0.733 FA: 25 F1: 0.431373
07/10 01:51:15 PM | [216  25   4  11]
07/10 01:51:19 PM | Valid: [  1/600] Final Recall 61.0879% FA 628 F1: 41.7740%
07/10 01:51:19 PM | [6324  628  186  292]
07/10 01:51:19 PM | Valid: Time Spent: 4.551518s
07/10 01:51:19 PM | [0.4177396280400572]
07/10 01:51:25 PM | Model size = 1.458 MB
07/10 01:51:25 PM | Epoch 0 LR 0.05
07/10 01:51:27 PM | Train: [  1/600] Step 000/071 Loss: 1.044 Recall: 0.490 FA: 64 F1: 0.505415
07/10 01:51:27 PM | [49 64 73 70]
07/10 01:51:48 PM | Train: [  1/600] Step 050/071 Loss: 0.546 Recall: 0.865 FA: 15 F1: 0.874525
07/10 01:51:48 PM | [108  15  18 115]
07/10 01:51:56 PM | Train: [  1/600] Step 071/071 Loss: 0.501 Recall: 0.920 FA: 0 F1: 0.958333
07/10 01:51:56 PM | [24  0  2 23]
07/10 01:51:56 PM | Train: [  1/600] Final Recall 85.6501% FA 1512 F1: 84.7129%
07/10 01:51:56 PM | [7584 1512 1310 7819]
07/10 01:51:56 PM | Valid: [  1/600] Step 000/061 Loss: 0.555 Recall: 0.765 FA: 29 F1: 0.440678
07/10 01:51:56 PM | [210  29   4  13]
07/10 01:52:00 PM | Valid: [  1/600] Final Recall 77.2824% FA 991 F1: 39.8686%
07/10 01:52:00 PM | [6218  991  107  364]
07/10 01:52:00 PM | Valid: Time Spent: 4.129127s
07/10 01:52:00 PM | [0.39868565169769987]
07/10 01:52:08 PM | Model size = 1.453 MB
07/10 01:52:08 PM | Epoch 0 LR 0.05
07/10 01:52:10 PM | Train: [  1/600] Step 000/071 Loss: 1.095 Recall: 0.496 FA: 100 F1: 0.432056
07/10 01:52:10 PM | [ 31 100  63  62]
07/10 01:52:29 PM | Train: [  1/600] Step 050/071 Loss: 0.575 Recall: 0.953 FA: 25 F1: 0.887273
07/10 01:52:29 PM | [103  25   6 122]
07/10 01:52:36 PM | Train: [  1/600] Step 071/071 Loss: 0.531 Recall: 0.815 FA: 2 F1: 0.862745
07/10 01:52:36 PM | [20  2  5 22]
07/10 01:52:36 PM | Train: [  1/600] Final Recall 85.4971% FA 1726 F1: 83.6669%
07/10 01:52:36 PM | [7356 1726 1326 7817]
07/10 01:52:37 PM | Valid: [  1/600] Step 000/061 Loss: 0.348 Recall: 0.500 FA: 18 F1: 0.380952
07/10 01:52:37 PM | [222  18   8   8]
07/10 01:52:43 PM | Valid: [  1/600] Final Recall 58.4521% FA 530 F1: 43.8838%
07/10 01:52:43 PM | [6409  530  204  287]
07/10 01:52:43 PM | Valid: Time Spent: 6.219718s
07/10 01:52:43 PM | [0.43883792048929665]
07/10 01:52:49 PM | Model size = 1.393 MB
07/10 01:52:49 PM | Epoch 0 LR 0.05
07/10 01:52:51 PM | Train: [  1/600] Step 000/071 Loss: 1.062 Recall: 0.281 FA: 64 F1: 0.315789
07/10 01:52:51 PM | [64 64 92 36]
07/10 01:53:09 PM | Train: [  1/600] Step 050/071 Loss: 0.537 Recall: 0.904 FA: 17 F1: 0.890511
07/10 01:53:09 PM | [104  17  13 122]
07/10 01:53:16 PM | Train: [  1/600] Step 071/071 Loss: 0.499 Recall: 0.955 FA: 6 F1: 0.857143
07/10 01:53:16 PM | [21  6  1 21]
07/10 01:53:16 PM | Train: [  1/600] Final Recall 86.2858% FA 1611 F1: 84.6569%
07/10 01:53:16 PM | [7441 1611 1258 7915]
07/10 01:53:16 PM | Valid: [  1/600] Step 000/061 Loss: 1.012 Recall: 1.000 FA: 93 F1: 0.218487
07/10 01:53:16 PM | [150  93   0  13]
07/10 01:53:20 PM | Valid: [  1/600] Final Recall 88.6869% FA 2737 F1: 23.9172%
07/10 01:53:20 PM | [4448 2737   56  439]
07/10 01:53:20 PM | Valid: Time Spent: 3.849451s
07/10 01:53:20 PM | [0.23917188776900025]
07/10 01:53:27 PM | Model size = 1.420 MB
07/10 01:53:27 PM | Epoch 0 LR 0.05
07/10 01:53:28 PM | Train: [  1/600] Step 000/071 Loss: 0.986 Recall: 0.610 FA: 53 F1: 0.597610
07/10 01:53:28 PM | [80 53 48 75]
07/10 01:53:48 PM | Train: [  1/600] Step 050/071 Loss: 0.509 Recall: 0.856 FA: 20 F1: 0.852830
07/10 01:53:48 PM | [104  20  19 113]
07/10 01:53:56 PM | Train: [  1/600] Step 071/071 Loss: 0.481 Recall: 0.774 FA: 5 F1: 0.800000
07/10 01:53:56 PM | [13  5  7 24]
07/10 01:53:56 PM | Train: [  1/600] Final Recall 86.8013% FA 1442 F1: 85.7112%
07/10 01:53:56 PM | [7623 1442 1209 7951]
07/10 01:53:56 PM | Valid: [  1/600] Step 000/061 Loss: 0.236 Recall: 0.231 FA: 10 F1: 0.230769
07/10 01:53:56 PM | [233  10  10   3]
07/10 01:54:02 PM | Valid: [  1/600] Final Recall 31.6667% FA 319 F1: 31.9664%
07/10 01:54:02 PM | [6631  319  328  152]
07/10 01:54:02 PM | Valid: Time Spent: 5.904768s
07/10 01:54:02 PM | [0.3196635120925342]
07/10 01:54:08 PM | Model size = 1.617 MB
07/10 01:54:08 PM | Epoch 0 LR 0.05
07/10 01:54:10 PM | Train: [  1/600] Step 000/071 Loss: 1.010 Recall: 0.472 FA: 47 F1: 0.512821
07/10 01:54:10 PM | [82 47 67 60]
07/10 01:54:34 PM | Train: [  1/600] Step 050/071 Loss: 0.552 Recall: 0.882 FA: 14 F1: 0.885375
07/10 01:54:34 PM | [115  14  15 112]
07/10 01:54:43 PM | Train: [  1/600] Step 071/071 Loss: 0.506 Recall: 1.000 FA: 5 F1: 0.901961
07/10 01:54:43 PM | [21  5  0 23]
07/10 01:54:44 PM | Train: [  1/600] Final Recall 85.5864% FA 1605 F1: 84.1859%
07/10 01:54:44 PM | [7573 1605 1304 7743]
07/10 01:54:44 PM | Valid: [  1/600] Step 000/061 Loss: 0.506 Recall: 0.818 FA: 32 F1: 0.346154
07/10 01:54:44 PM | [213  32   2   9]
07/10 01:54:49 PM | Valid: [  1/600] Final Recall 69.7154% FA 1021 F1: 36.9612%
07/10 01:54:49 PM | [6167 1021  149  343]
07/10 01:54:49 PM | Valid: Time Spent: 5.640469s
07/10 01:54:49 PM | [0.36961206896551724]
07/10 01:54:56 PM | Model size = 1.391 MB
07/10 01:54:56 PM | Epoch 0 LR 0.05
07/10 01:54:58 PM | Train: [  1/600] Step 000/071 Loss: 1.100 Recall: 0.405 FA: 43 F1: 0.460094
07/10 01:54:58 PM | [92 43 72 49]
07/10 01:55:17 PM | Train: [  1/600] Step 050/071 Loss: 0.570 Recall: 0.959 FA: 31 F1: 0.867647
07/10 01:55:17 PM | [102  31   5 118]
07/10 01:55:25 PM | Train: [  1/600] Step 071/071 Loss: 0.523 Recall: 0.958 FA: 4 F1: 0.901961
07/10 01:55:25 PM | [21  4  1 23]
07/10 01:55:25 PM | Train: [  1/600] Final Recall 84.5204% FA 1489 F1: 84.1893%
07/10 01:55:25 PM | [7582 1489 1417 7737]
07/10 01:55:25 PM | Valid: [  1/600] Step 000/061 Loss: 0.245 Recall: 0.071 FA: 11 F1: 0.076923
07/10 01:55:25 PM | [231  11  13   1]
07/10 01:55:31 PM | Valid: [  1/600] Final Recall 19.3478% FA 332 F1: 20.2043%
07/10 01:55:31 PM | [6638  332  371   89]
07/10 01:55:31 PM | Valid: Time Spent: 5.969117s
07/10 01:55:31 PM | [0.2020431328036322]
07/10 01:55:39 PM | Model size = 1.569 MB
07/10 01:55:39 PM | Epoch 0 LR 0.05
07/10 01:55:41 PM | Train: [  1/600] Step 000/071 Loss: 1.008 Recall: 0.449 FA: 45 F1: 0.504132
07/10 01:55:41 PM | [75 45 75 61]
07/10 01:56:04 PM | Train: [  1/600] Step 050/071 Loss: 0.541 Recall: 0.831 FA: 8 F1: 0.879377
07/10 01:56:04 PM | [112   8  23 113]
07/10 01:56:14 PM | Train: [  1/600] Step 071/071 Loss: 0.507 Recall: 0.793 FA: 4 F1: 0.821429
07/10 01:56:14 PM | [16  4  6 23]
07/10 01:56:14 PM | Train: [  1/600] Final Recall 85.3008% FA 1575 F1: 84.3002%
07/10 01:56:14 PM | [7425 1575 1356 7869]
07/10 01:56:14 PM | Valid: [  1/600] Step 000/061 Loss: 0.241 Recall: 0.667 FA: 26 F1: 0.392157
07/10 01:56:14 PM | [215  26   5  10]
07/10 01:56:18 PM | Valid: [  1/600] Final Recall 61.0442% FA 835 F1: 37.1411%
07/10 01:56:18 PM | [6347  835  194  304]
07/10 01:56:18 PM | Valid: Time Spent: 4.696392s
07/10 01:56:18 PM | [0.371411117898595]
07/10 01:56:25 PM | Model size = 1.427 MB
07/10 01:56:25 PM | Epoch 0 LR 0.05
07/10 01:56:26 PM | Train: [  1/600] Step 000/071 Loss: 1.039 Recall: 0.278 FA: 45 F1: 0.344186
07/10 01:56:26 PM | [78 45 96 37]
07/10 01:56:46 PM | Train: [  1/600] Step 050/071 Loss: 0.603 Recall: 0.762 FA: 4 F1: 0.849785
07/10 01:56:46 PM | [122   4  31  99]
07/10 01:56:54 PM | Train: [  1/600] Step 071/071 Loss: 0.546 Recall: 0.760 FA: 4 F1: 0.791667
07/10 01:56:54 PM | [20  4  6 19]
07/10 01:56:54 PM | Train: [  1/600] Final Recall 84.8738% FA 1768 F1: 83.1970%
07/10 01:56:54 PM | [7228 1768 1396 7833]
07/10 01:56:54 PM | Valid: [  1/600] Step 000/061 Loss: 0.546 Recall: 0.900 FA: 43 F1: 0.444444
07/10 01:56:54 PM | [193  43   2  18]
07/10 01:56:59 PM | Valid: [  1/600] Final Recall 80.4878% FA 1295 F1: 36.2803%
07/10 01:56:59 PM | [5643 1295   96  396]
07/10 01:56:59 PM | Valid: Time Spent: 5.280020s
07/10 01:56:59 PM | [0.36280348144754926]
07/10 01:57:05 PM | Model size = 1.415 MB
07/10 01:57:05 PM | Epoch 0 LR 0.05
07/10 01:57:06 PM | Train: [  1/600] Step 000/071 Loss: 1.011 Recall: 0.473 FA: 46 F1: 0.518828
07/10 01:57:06 PM | [79 46 69 62]
07/10 01:57:25 PM | Train: [  1/600] Step 050/071 Loss: 0.515 Recall: 0.918 FA: 11 F1: 0.917910
07/10 01:57:25 PM | [111  11  11 123]
07/10 01:57:33 PM | Train: [  1/600] Step 071/071 Loss: 0.470 Recall: 1.000 FA: 3 F1: 0.930233
07/10 01:57:33 PM | [26  3  0 20]
07/10 01:57:33 PM | Train: [  1/600] Final Recall 86.8556% FA 1400 F1: 85.9469%
07/10 01:57:33 PM | [7650 1400 1206 7969]
07/10 01:57:33 PM | Valid: [  1/600] Step 000/061 Loss: 0.386 Recall: 0.941 FA: 47 F1: 0.400000
07/10 01:57:33 PM | [192  47   1  16]
07/10 01:57:37 PM | Valid: [  1/600] Final Recall 89.6186% FA 1517 F1: 35.0746%
07/10 01:57:37 PM | [5691 1517   49  423]
07/10 01:57:37 PM | Valid: Time Spent: 4.370451s
07/10 01:57:37 PM | [0.35074626865671643]
07/10 01:57:40 PM | Model size = 1.605 MB
07/10 01:57:40 PM | Epoch 0 LR 0.05
07/10 01:57:42 PM | Train: [  1/600] Step 000/071 Loss: 1.019 Recall: 0.482 FA: 69 F1: 0.456897
07/10 01:57:42 PM | [77 69 57 53]
07/10 01:58:05 PM | Train: [  1/600] Step 050/071 Loss: 0.534 Recall: 0.929 FA: 20 F1: 0.890566
07/10 01:58:05 PM | [109  20   9 118]
07/10 01:58:14 PM | Train: [  1/600] Step 071/071 Loss: 0.487 Recall: 0.833 FA: 2 F1: 0.869565
07/10 01:58:14 PM | [23  2  4 20]
07/10 01:58:14 PM | Train: [  1/600] Final Recall 86.2505% FA 1427 F1: 85.4717%
07/10 01:58:14 PM | [7634 1427 1260 7904]
07/10 01:58:14 PM | Valid: [  1/600] Step 000/061 Loss: 0.463 Recall: 0.733 FA: 21 F1: 0.468085
07/10 01:58:14 PM | [220  21   4  11]
07/10 01:58:20 PM | Valid: [  1/600] Final Recall 67.9592% FA 797 F1: 41.1111%
07/10 01:58:20 PM | [6143  797  157  333]
07/10 01:58:20 PM | Valid: Time Spent: 5.963808s
07/10 01:58:20 PM | [0.4111111111111111]
07/10 01:58:24 PM | Model size = 1.477 MB
07/10 01:58:24 PM | Epoch 0 LR 0.05
07/10 01:58:25 PM | Train: [  1/600] Step 000/071 Loss: 1.042 Recall: 0.408 FA: 30 F1: 0.497653
07/10 01:58:25 PM | [96 30 77 53]
07/10 01:58:43 PM | Train: [  1/600] Step 050/071 Loss: 0.571 Recall: 0.793 FA: 12 F1: 0.844106
07/10 01:58:43 PM | [104  12  29 111]
07/10 01:58:51 PM | Train: [  1/600] Step 071/071 Loss: 0.525 Recall: 0.875 FA: 8 F1: 0.736842
07/10 01:58:51 PM | [25  8  2 14]
07/10 01:58:51 PM | Train: [  1/600] Final Recall 84.1416% FA 1592 F1: 83.3874%
07/10 01:58:51 PM | [7622 1592 1429 7582]
07/10 01:58:51 PM | Valid: [  1/600] Step 000/061 Loss: 0.422 Recall: 0.647 FA: 29 F1: 0.385965
07/10 01:58:51 PM | [210  29   6  11]
07/10 01:58:57 PM | Valid: [  1/600] Final Recall 73.8144% FA 1006 F1: 38.7236%
07/10 01:58:57 PM | [6189 1006  127  358]
07/10 01:58:57 PM | Valid: Time Spent: 5.569269s
07/10 01:58:57 PM | [0.38723634396971335]
07/10 01:59:01 PM | Model size = 1.156 MB
07/10 01:59:01 PM | Epoch 0 LR 0.05
07/10 01:59:02 PM | Train: [  1/600] Step 000/071 Loss: 0.997 Recall: 0.630 FA: 48 F1: 0.619835
07/10 01:59:02 PM | [89 48 44 75]
07/10 01:59:19 PM | Train: [  1/600] Step 050/071 Loss: 0.554 Recall: 0.931 FA: 25 F1: 0.876812
07/10 01:59:19 PM | [101  25   9 121]
07/10 01:59:25 PM | Train: [  1/600] Step 071/071 Loss: 0.511 Recall: 0.852 FA: 2 F1: 0.884615
07/10 01:59:25 PM | [20  2  4 23]
07/10 01:59:26 PM | Train: [  1/600] Final Recall 86.4946% FA 1516 F1: 85.0946%
07/10 01:59:26 PM | [7683 1516 1219 7807]
07/10 01:59:26 PM | Valid: [  1/600] Step 000/061 Loss: 0.160 Recall: 0.111 FA: 0 F1: 0.200000
07/10 01:59:26 PM | [247   0   8   1]
07/10 01:59:30 PM | Valid: [  1/600] Final Recall 3.7773% FA 27 F1: 6.9217%
07/10 01:59:30 PM | [6900   27  484   19]
07/10 01:59:30 PM | Valid: Time Spent: 4.800545s
07/10 01:59:30 PM | [0.0692167577413479]
07/10 01:59:36 PM | Model size = 1.330 MB
07/10 01:59:36 PM | Epoch 0 LR 0.05
07/10 01:59:37 PM | Train: [  1/600] Step 000/071 Loss: 1.086 Recall: 0.286 FA: 53 F1: 0.334884
07/10 01:59:37 PM | [77 53 90 36]
07/10 01:59:54 PM | Train: [  1/600] Step 050/071 Loss: 0.533 Recall: 0.884 FA: 27 F1: 0.844444
07/10 01:59:54 PM | [100  27  15 114]
07/10 02:00:01 PM | Train: [  1/600] Step 071/071 Loss: 0.488 Recall: 0.917 FA: 4 F1: 0.880000
07/10 02:00:01 PM | [21  4  2 22]
07/10 02:00:01 PM | Train: [  1/600] Final Recall 86.0189% FA 1470 F1: 85.1618%
07/10 02:00:01 PM | [7564 1470 1285 7906]
07/10 02:00:01 PM | Valid: [  1/600] Step 000/061 Loss: 0.677 Recall: 0.933 FA: 73 F1: 0.274510
07/10 02:00:01 PM | [168  73   1  14]
07/10 02:00:05 PM | Valid: [  1/600] Final Recall 91.9588% FA 2102 F1: 29.4098%
07/10 02:00:05 PM | [5093 2102   39  446]
07/10 02:00:05 PM | Valid: Time Spent: 3.922287s
07/10 02:00:05 PM | [0.2940982525552258]
07/10 02:00:11 PM | Model size = 1.473 MB
07/10 02:00:11 PM | Epoch 0 LR 0.05
07/10 02:00:12 PM | Train: [  1/600] Step 000/071 Loss: 1.118 Recall: 0.558 FA: 97 F1: 0.483221
07/10 02:00:12 PM | [30 97 57 72]
07/10 02:00:32 PM | Train: [  1/600] Step 050/071 Loss: 0.548 Recall: 0.810 FA: 15 F1: 0.844106
07/10 02:00:32 PM | [104  15  26 111]
07/10 02:00:40 PM | Train: [  1/600] Step 071/071 Loss: 0.497 Recall: 0.950 FA: 5 F1: 0.863636
07/10 02:00:40 PM | [24  5  1 19]
07/10 02:00:40 PM | Train: [  1/600] Final Recall 85.5546% FA 1512 F1: 84.5855%
07/10 02:00:40 PM | [7679 1512 1305 7729]
07/10 02:00:40 PM | Valid: [  1/600] Step 000/061 Loss: 0.252 Recall: 0.240 FA: 8 F1: 0.307692
07/10 02:00:40 PM | [223   8  19   6]
07/10 02:00:46 PM | Valid: [  1/600] Final Recall 40.0452% FA 343 F1: 36.7983%
07/10 02:00:46 PM | [6645  343  265  177]
07/10 02:00:46 PM | Valid: Time Spent: 5.192289s
07/10 02:00:46 PM | [0.367983367983368]
07/10 02:00:51 PM | Model size = 1.344 MB
07/10 02:00:51 PM | Epoch 0 LR 0.05
07/10 02:00:52 PM | Train: [  1/600] Step 000/071 Loss: 1.025 Recall: 0.541 FA: 50 F1: 0.565891
07/10 02:00:52 PM | [71 50 62 73]
07/10 02:01:10 PM | Train: [  1/600] Step 050/071 Loss: 0.594 Recall: 0.667 FA: 11 F1: 0.761062
07/10 02:01:10 PM | [116  11  43  86]
07/10 02:01:18 PM | Train: [  1/600] Step 071/071 Loss: 0.553 Recall: 0.897 FA: 2 F1: 0.912281
07/10 02:01:18 PM | [18  2  3 26]
07/10 02:01:18 PM | Train: [  1/600] Final Recall 84.5565% FA 1640 F1: 83.4144%
07/10 02:01:18 PM | [7565 1640 1393 7627]
07/10 02:01:18 PM | Valid: [  1/600] Step 000/061 Loss: 0.477 Recall: 0.867 FA: 61 F1: 0.292135
07/10 02:01:18 PM | [180  61   2  13]
07/10 02:01:22 PM | Valid: [  1/600] Final Recall 70.5202% FA 1542 F1: 30.1607%
07/10 02:01:22 PM | [5619 1542  153  366]
07/10 02:01:22 PM | Valid: Time Spent: 3.970256s
07/10 02:01:22 PM | [0.30160692212608153]
07/10 02:01:28 PM | Model size = 1.421 MB
07/10 02:01:28 PM | Epoch 0 LR 0.05
07/10 02:01:30 PM | Train: [  1/600] Step 000/071 Loss: 1.016 Recall: 0.359 FA: 65 F1: 0.386831
07/10 02:01:30 PM | [60 65 84 47]
07/10 02:01:51 PM | Train: [  1/600] Step 050/071 Loss: 0.559 Recall: 0.909 FA: 14 F1: 0.897959
07/10 02:01:51 PM | [121  14  11 110]
07/10 02:01:59 PM | Train: [  1/600] Step 071/071 Loss: 0.520 Recall: 0.926 FA: 2 F1: 0.925926
07/10 02:01:59 PM | [20  2  2 25]
07/10 02:01:59 PM | Train: [  1/600] Final Recall 85.8150% FA 1642 F1: 84.1741%
07/10 02:01:59 PM | [7503 1642 1288 7792]
07/10 02:02:00 PM | Valid: [  1/600] Step 000/061 Loss: 0.317 Recall: 0.733 FA: 37 F1: 0.349206
07/10 02:02:00 PM | [204  37   4  11]
07/10 02:02:05 PM | Valid: [  1/600] Final Recall 80.3132% FA 1245 F1: 35.0073%
07/10 02:02:05 PM | [5738 1245   88  359]
07/10 02:02:05 PM | Valid: Time Spent: 5.307590s
07/10 02:02:05 PM | [0.35007313505607024]
07/10 02:02:09 PM | Model size = 1.556 MB
07/10 02:02:09 PM | Epoch 0 LR 0.05
07/10 02:02:10 PM | Train: [  1/600] Step 000/071 Loss: 0.874 Recall: 0.676 FA: 21 F1: 0.741313
07/10 02:02:10 PM | [93 21 46 96]
07/10 02:02:32 PM | Train: [  1/600] Step 050/071 Loss: 0.518 Recall: 0.923 FA: 13 F1: 0.907563
07/10 02:02:32 PM | [126  13   9 108]
07/10 02:02:41 PM | Train: [  1/600] Step 071/071 Loss: 0.484 Recall: 0.864 FA: 3 F1: 0.863636
07/10 02:02:41 PM | [24  3  3 19]
07/10 02:02:41 PM | Train: [  1/600] Final Recall 85.4505% FA 1371 F1: 85.2304%
07/10 02:02:41 PM | [7754 1371 1324 7776]
07/10 02:02:41 PM | Valid: [  1/600] Step 000/061 Loss: 0.257 Recall: 0.250 FA: 17 F1: 0.187500
07/10 02:02:41 PM | [227  17   9   3]
07/10 02:02:46 PM | Valid: [  1/600] Final Recall 58.0000% FA 551 F1: 43.2513%
07/10 02:02:46 PM | [6629  551  210  290]
07/10 02:02:46 PM | Valid: Time Spent: 5.497028s
07/10 02:02:46 PM | [0.43251304996271445]
07/10 02:02:49 PM | Model size = 1.233 MB
07/10 02:02:49 PM | Epoch 0 LR 0.05
07/10 02:02:51 PM | Train: [  1/600] Step 000/071 Loss: 1.010 Recall: 0.583 FA: 88 F1: 0.503597
07/10 02:02:51 PM | [48 88 50 70]
07/10 02:03:04 PM | Train: [  1/600] Step 050/071 Loss: 0.521 Recall: 0.909 FA: 11 F1: 0.912548
07/10 02:03:04 PM | [113  11  12 120]
07/10 02:03:10 PM | Train: [  1/600] Step 071/071 Loss: 0.477 Recall: 0.889 FA: 4 F1: 0.872727
07/10 02:03:10 PM | [18  4  3 24]
07/10 02:03:10 PM | Train: [  1/600] Final Recall 86.8258% FA 1448 F1: 85.7097%
07/10 02:03:10 PM | [7600 1448 1209 7968]
07/10 02:03:10 PM | Valid: [  1/600] Step 000/061 Loss: 0.444 Recall: 0.706 FA: 31 F1: 0.400000
07/10 02:03:10 PM | [208  31   5  12]
07/10 02:03:16 PM | Valid: [  1/600] Final Recall 70.1271% FA 1365 F1: 30.5351%
07/10 02:03:16 PM | [5593 1365  141  331]
07/10 02:03:16 PM | Valid: Time Spent: 5.484629s
07/10 02:03:16 PM | [0.3053505535055351]
07/10 02:03:26 PM | Model size = 1.284 MB
07/10 02:03:26 PM | Epoch 0 LR 0.05
07/10 02:03:28 PM | Train: [  1/600] Step 000/071 Loss: 1.332 Recall: 0.285 FA: 90 F1: 0.282258
07/10 02:03:28 PM | [43 90 88 35]
07/10 02:03:47 PM | Train: [  1/600] Step 050/071 Loss: 0.597 Recall: 0.822 FA: 6 F1: 0.880952
07/10 02:03:47 PM | [115   6  24 111]
07/10 02:03:54 PM | Train: [  1/600] Step 071/071 Loss: 0.559 Recall: 0.846 FA: 5 F1: 0.830189
07/10 02:03:54 PM | [18  5  4 22]
07/10 02:03:54 PM | Train: [  1/600] Final Recall 83.7475% FA 1619 F1: 83.1674%
07/10 02:03:54 PM | [7432 1619 1491 7683]
07/10 02:03:54 PM | Valid: [  1/600] Step 000/061 Loss: 0.322 Recall: 0.800 FA: 50 F1: 0.311688
07/10 02:03:54 PM | [191  50   3  12]
07/10 02:03:58 PM | Valid: [  1/600] Final Recall 80.0000% FA 1468 F1: 33.9924%
07/10 02:03:58 PM | [5707 1468  101  404]
07/10 02:03:58 PM | Valid: Time Spent: 3.823686s
07/10 02:03:58 PM | [0.33992427429533034]
07/10 02:04:05 PM | Model size = 1.305 MB
07/10 02:04:05 PM | Epoch 0 LR 0.05
07/10 02:04:06 PM | Train: [  1/600] Step 000/071 Loss: 1.007 Recall: 0.527 FA: 57 F1: 0.535433
07/10 02:04:06 PM | [70 57 61 68]
07/10 02:04:22 PM | Train: [  1/600] Step 050/071 Loss: 0.772 Recall: 0.715 FA: 11 F1: 0.794872
07/10 02:04:22 PM | [115  11  37  93]
07/10 02:04:28 PM | Train: [  1/600] Step 071/071 Loss: 0.734 Recall: 1.000 FA: 18 F1: 0.666667
07/10 02:04:28 PM | [13 18  0 18]
07/10 02:04:28 PM | Train: [  1/600] Final Recall 79.2532% FA 1920 F1: 79.1185%
07/10 02:04:28 PM | [7200 1920 1889 7216]
07/10 02:04:28 PM | Valid: [  1/600] Step 000/061 Loss: 0.606 Recall: 0.800 FA: 61 F1: 0.272727
07/10 02:04:28 PM | [180  61   3  12]
07/10 02:04:33 PM | Valid: [  1/600] Final Recall 82.1053% FA 1535 F1: 32.5000%
07/10 02:04:33 PM | [5420 1535   85  390]
07/10 02:04:33 PM | Valid: Time Spent: 4.994130s
07/10 02:04:33 PM | [0.325]
07/10 02:04:40 PM | Model size = 1.148 MB
07/10 02:04:40 PM | Epoch 0 LR 0.05
07/10 02:04:41 PM | Train: [  1/600] Step 000/071 Loss: 1.162 Recall: 0.423 FA: 81 F1: 0.420290
07/10 02:04:41 PM | [38 81 79 58]
07/10 02:04:56 PM | Train: [  1/600] Step 050/071 Loss: 0.698 Recall: 0.902 FA: 21 F1: 0.869565
07/10 02:04:56 PM | [113  21  12 110]
07/10 02:05:02 PM | Train: [  1/600] Step 071/071 Loss: 0.627 Recall: 0.857 FA: 3 F1: 0.872727
07/10 02:05:02 PM | [18  3  4 24]
07/10 02:05:02 PM | Train: [  1/600] Final Recall 81.9622% FA 1906 F1: 80.8362%
07/10 02:05:02 PM | [7166 1906 1651 7502]
07/10 02:05:02 PM | Valid: [  1/600] Step 000/061 Loss: 0.467 Recall: 0.765 FA: 33 F1: 0.412698
07/10 02:05:02 PM | [206  33   4  13]
07/10 02:05:06 PM | Valid: [  1/600] Final Recall 68.7129% FA 834 F1: 41.1625%
07/10 02:05:06 PM | [6341  834  158  347]
07/10 02:05:06 PM | Valid: Time Spent: 3.233887s
07/10 02:05:06 PM | [0.4116251482799526]
07/10 02:05:14 PM | Model size = 1.410 MB
07/10 02:05:14 PM | Epoch 0 LR 0.05
